0.686986,3.68019
1.72143,3.47236
0.89834,3.39712
1.38471,3.29691
0.262582,3.51737
2.45284,3.65715
1.01313,3.43511
1.15791,3.57618
0.59491,3.81148
2.61686,3.62975
1.66589,3.36595
0.441279,3.8
0.772838,3.48709
0.562709,3.64429
1.57615,3.47504
1.5926,3.53057
1.51725,3.36899
1.62289,3.5675
1.05748,3.38137
1.34243,3.6864
2.34587,3.31582
1.42688,3.65101
1.35723,3.54677
0.0201055,3.66714
2.05773,3.6286
1.17488,3.45735
2.19898,3.97649
1.49247,3.36341
2.17036,3.557
1.43282,3.57921
2.56063,3.53611
2.15209,3.41741
1.58166,3.67583
0.143443,3.8
1.41453,3.60308
1.62714,3.54139
0.775044,3.28742
1.71655,3.64333
0.10854,3.57402
1.60925,4
2.28383,3.30918
0.692132,3.52426
0.37539,3.6825
0.270314,3.81221
2.00548,3.53289
